"Time","Luftdruck in hPa","Globalstrahlung (SDE11) in W/m²","Direktstrahlung (SDE11) in W/m²","Globalstrahlung (CMP3) in W/m²"
02.11.2022 20:15:00,1013,0.519,-4.08,-3.88
02.11.2022 20:30:00,1013,0.534,-4.07,-3.45
02.11.2022 20:45:00,1012,0.519,-4.06,-3.65
02.11.2022 21:00:00,1012,0.523,-4.07,-4.09
02.11.2022 21:15:00,1012,0.503,-4.10,-3.63
02.11.2022 21:30:00,1012,0.542,-4.12,-3.27
02.11.2022 21:45:00,1012,0.498,-4.12,-3.17
02.11.2022 22:00:00,1012,0.554,-4.14,-3.05
02.11.2022 22:15:00,1012,0.489,-4.14,-2.73
02.11.2022 22:30:00,1012,0.500,-4.16,-2.79
02.11.2022 22:45:00,1012,0.515,-4.16,-2.89
02.11.2022 23:00:00,1011,0.478,-4.18,-2.93
02.11.2022 23:15:00,1011,0.465,-4.19,-3.00
02.11.2022 23:30:00,1011,0.481,-4.19,-3.01
02.11.2022 23:45:00,1011,0.469,-4.21,-2.70
03.11.2022 00:00:00,1011,0.468,-4.20,-2.57
03.11.2022 00:15:00,1010,0.471,-4.17,-2.44
03.11.2022 00:30:00,1010,0.468,-4.20,-2.39
03.11.2022 00:45:00,1010,0.475,-4.21,-2.24
03.11.2022 01:00:00,1010,0.465,-4.20,-2.51
03.11.2022 01:15:00,1010,0.488,-4.21,-2.13
03.11.2022 01:30:00,1010,0.475,-4.18,-1.88
03.11.2022 01:45:00,1010,0.492,-4.16,-2.53
03.11.2022 02:00:00,1009,0.498,-4.18,-3.46
03.11.2022 02:15:00,1009,0.445,-4.20,-3.70
03.11.2022 02:30:00,1009,0.468,-4.26,-3.89
03.11.2022 02:45:00,1009,0.470,-4.26,-3.82
03.11.2022 03:00:00,1009,0.449,-4.23,-3.66
03.11.2022 03:15:00,1008,0.472,-4.23,-3.71
03.11.2022 03:30:00,1008,0.447,-4.25,-3.85
03.11.2022 03:45:00,1008,0.443,-4.26,-3.87
03.11.2022 04:00:00,1008,0.457,-4.26,-3.78
03.11.2022 04:15:00,1008,0.446,-4.23,-3.68
03.11.2022 04:30:00,1008,0.446,-4.21,-3.25
03.11.2022 04:45:00,1008,0.487,-4.22,-3.13
03.11.2022 05:00:00,1007,0.466,-4.24,-3.21
03.11.2022 05:15:00,1007,0.476,-4.24,-3.50
03.11.2022 05:30:00,1007,0.462,-4.23,-3.19
03.11.2022 05:45:00,1007,0.449,-4.29,-3.56
03.11.2022 06:00:00,1007,0.452,-4.28,-3.48
03.11.2022 06:15:00,1007,0.455,-4.22,-3.10
03.11.2022 06:30:00,1006,0.492,-4.22,-3.46
03.11.2022 06:45:00,1006,0.455,-4.26,-3.16
03.11.2022 07:00:00,1006,0.564,-4.24,-3.19
03.11.2022 07:15:00,1006,1.37,-4.02,-2.31
03.11.2022 07:30:00,1006,3.69,-3.26,0.956
03.11.2022 07:45:00,1006,11.3,-0.219,10.2
03.11.2022 08:00:00,1006,22.6,4.10,22.6
03.11.2022 08:15:00,1006,41.3,11.7,40.9
03.11.2022 08:30:00,1006,62.5,20.3,61.2
03.11.2022 08:45:00,1006,80.5,28.0,78.9
03.11.2022 09:00:00,1005,93.9,33.4,90.4
03.11.2022 09:15:00,1005,93.0,31.5,90.9
03.11.2022 09:30:00,1005,137,52.2,130
03.11.2022 09:45:00,1005,178,72.7,167
03.11.2022 10:00:00,1005,159,66.4,154
03.11.2022 10:15:00,1005,105,37.6,107
03.11.2022 10:30:00,1004,135,46.2,128
03.11.2022 10:45:00,1004,185,60.8,169
03.11.2022 11:00:00,1004,174,56.8,161
03.11.2022 11:15:00,1004,172,54.8,158
03.11.2022 11:30:00,1004,224,79.1,202
03.11.2022 11:45:00,1003,139,44.3,134
03.11.2022 12:00:00,1003,109,33.0,102
03.11.2022 12:15:00,1003,197,62.1,176
03.11.2022 12:30:00,1003,143,44.5,135
03.11.2022 12:45:00,1002,195,68.0,177
03.11.2022 13:00:00,1002,168,58.7,158
03.11.2022 13:15:00,1002,162,53.9,153
03.11.2022 13:30:00,1001,131,40.7,121
03.11.2022 13:45:00,1001,122,37.8,113
03.11.2022 14:00:00,1001,91.1,26.8,83.9
03.11.2022 14:15:00,1001,71.3,19.8,65.7
03.11.2022 14:30:00,1000,63.0,17.3,58.2
03.11.2022 14:45:00,1000,47.1,11.8,43.7
03.11.2022 15:00:00,1000,43.6,11.1,40.6
03.11.2022 15:15:00,1000,46.1,11.6,43.6
03.11.2022 15:30:00,999,49.7,14.4,47.7
03.11.2022 15:45:00,999,15.9,2.11,16.1
03.11.2022 16:00:00,999,14.1,1.26,13.0
03.11.2022 16:15:00,999,13.0,0.704,11.1
03.11.2022 16:30:00,998,9.47,-0.800,8.13
03.11.2022 16:45:00,998,2.35,-3.06,0.643
03.11.2022 17:00:00,998,1.15,-3.38,-1.23
03.11.2022 17:15:00,998,0.784,-3.50,-1.93
03.11.2022 17:30:00,998,0.747,-3.57,-1.96
03.11.2022 17:45:00,997,0.686,-3.58,-1.84
03.11.2022 18:00:00,997,0.704,-3.60,-1.42
03.11.2022 18:15:00,997,0.700,-3.60,-1.50
03.11.2022 18:30:00,997,0.700,-3.66,-1.47
03.11.2022 18:45:00,997,0.714,-3.63,-3.50
03.11.2022 19:00:00,997,0.680,-3.69,-4.18
03.11.2022 19:15:00,997,0.620,-3.88,-3.01
03.11.2022 19:30:00,996,0.578,-4.03,-1.72
03.11.2022 19:45:00,996,0.548,-4.06,-1.26
03.11.2022 20:00:00,996,0.534,-4.11,-0.879
03.11.2022 20:15:00,996,0.512,-4.12,-0.648
03.11.2022 20:30:00,996,0.518,-4.12,-0.544
03.11.2022 20:45:00,995,0.526,-4.15,-0.501
03.11.2022 21:00:00,995,0.509,-4.13,-0.305
03.11.2022 21:15:00,995,0.547,-4.13,-0.364
03.11.2022 21:30:00,995,0.529,-4.14,-0.336
03.11.2022 21:45:00,995,0.524,-4.13,-0.519
03.11.2022 22:00:00,995,0.520,-4.12,-0.390
03.11.2022 22:15:00,995,0.492,-4.13,-0.422
03.11.2022 22:30:00,995,0.550,-4.10,-0.494
03.11.2022 22:45:00,994,0.506,-4.07,-0.406
03.11.2022 23:00:00,995,0.519,-4.06,-0.214
03.11.2022 23:15:00,994,0.509,-4.02,-0.172
03.11.2022 23:30:00,994,0.502,-4.04,-0.492
03.11.2022 23:45:00,994,0.528,-4.06,-0.274
04.11.2022 00:00:00,994,0.534,-4.04,-0.625
04.11.2022 00:15:00,994,0.519,-4.11,-0.827
04.11.2022 00:30:00,994,0.529,-4.11,-0.793
04.11.2022 00:45:00,994,0.517,-4.12,-1.38
04.11.2022 01:00:00,994,0.496,-4.12,-0.920
04.11.2022 01:15:00,993,0.509,-4.06,-0.351
04.11.2022 01:30:00,993,0.544,-4.04,-0.355
04.11.2022 01:45:00,993,0.547,-4.02,-0.146
04.11.2022 02:00:00,993,0.557,-4.01,-0.346
04.11.2022 02:15:00,993,0.527,-4.08,-0.622
04.11.2022 02:30:00,993,0.524,-4.09,-0.390
04.11.2022 02:45:00,994,0.511,-4.17,-0.611
04.11.2022 03:00:00,994,0.514,-4.28,-0.835
04.11.2022 03:15:00,994,0.427,-4.31,-0.800
04.11.2022 03:30:00,994,0.417,-4.33,-0.689
04.11.2022 03:45:00,994,0.456,-4.32,-0.697
04.11.2022 04:00:00,995,0.433,-4.26,-0.0349
04.11.2022 04:15:00,995,0.458,-4.22,-0.0621
04.11.2022 04:30:00,996,0.494,-4.20,-0.451
04.11.2022 04:45:00,996,0.482,-4.21,-1.03
04.11.2022 05:00:00,996,0.473,-4.23,-0.952
04.11.2022 05:15:00,996,0.481,-4.24,-1.67
04.11.2022 05:30:00,997,0.463,-4.23,-1.67
04.11.2022 05:45:00,997,0.496,-4.23,-1.19
04.11.2022 06:00:00,997,0.441,-4.28,-1.10
04.11.2022 06:15:00,997,0.441,-4.31,-1.10
04.11.2022 06:30:00,998,0.430,-4.36,-1.58
04.11.2022 06:45:00,998,0.397,-4.42,-1.49
04.11.2022 07:00:00,998,0.430,-4.40,-1.30
04.11.2022 07:15:00,998,1.02,-4.28,-0.907
04.11.2022 07:30:00,998,2.91,-3.78,1.67
04.11.2022 07:45:00,999,4.99,-3.08,5.23
04.11.2022 08:00:00,999,12.8,-0.444,13.2
04.11.2022 08:15:00,999,18.3,1.94,21.0
04.11.2022 08:30:00,999,22.9,4.50,28.9
04.11.2022 08:45:00,1000,79.2,31.8,84.4
04.11.2022 09:00:00,1000,54.2,18.1,61.3
04.11.2022 09:15:00,1000,94.7,31.6,92.3
04.11.2022 09:30:00,1000,136,52.2,127
04.11.2022 09:45:00,1000,217,111,207
04.11.2022 10:00:00,1000,216,137,218
04.11.2022 10:15:00,1001,272,186,276
04.11.2022 10:30:00,1001,289,199,293
04.11.2022 10:45:00,1001,420,256,402
04.11.2022 11:00:00,1001,338,192,328
04.11.2022 11:15:00,1002,372,242,373
04.11.2022 11:30:00,1002,327,196,323
04.11.2022 11:45:00,1002,185,69.2,176
04.11.2022 12:00:00,1002,225,79.5,202
04.11.2022 12:15:00,1002,242,89.3,201
04.11.2022 12:30:00,1002,254,98.6,227
04.11.2022 12:45:00,1002,250,142,242
04.11.2022 13:00:00,1003,316,222,320
04.11.2022 13:15:00,1003,144,60.9,140
04.11.2022 13:30:00,1003,34.7,8.92,36.7
04.11.2022 13:45:00,1003,90.7,32.6,82.3
04.11.2022 14:00:00,1003,108,53.4,117
04.11.2022 14:15:00,1003,210,135,221
04.11.2022 14:30:00,1003,233,149,245
04.11.2022 14:45:00,1003,192,116,206
04.11.2022 15:00:00,1004,168,94.7,182
04.11.2022 15:15:00,1004,89.5,44.3,101
04.11.2022 15:30:00,1004,95.1,41.9,107
04.11.2022 15:45:00,1004,50.6,18.6,56.9
04.11.2022 16:00:00,1004,41.2,13.9,42.8
04.11.2022 16:15:00,1005,25.3,7.02,24.7
04.11.2022 16:30:00,1005,8.43,-1.37,5.46
04.11.2022 16:45:00,1005,4.49,-3.01,0.138
04.11.2022 17:00:00,1005,1.66,-4.03,-3.25
04.11.2022 17:15:00,1005,0.553,-4.38,-4.80
04.11.2022 17:30:00,1005,0.367,-4.52,-4.27
04.11.2022 17:45:00,1006,0.349,-4.52,-4.41
04.11.2022 18:00:00,1006,0.351,-4.54,-4.38
04.11.2022 18:15:00,1006,0.344,-4.57,-4.49
04.11.2022 18:30:00,1006,0.339,-4.61,-4.84
04.11.2022 18:45:00,1006,0.300,-4.65,-4.54
04.11.2022 19:00:00,1006,0.299,-4.61,-3.05
04.11.2022 19:15:00,1006,0.370,-4.57,-3.14
04.11.2022 19:30:00,1007,0.357,-4.55,-4.82
04.11.2022 19:45:00,1007,0.319,-4.63,-4.74
04.11.2022 20:00:00,1007,0.293,-4.62,-4.62
04.11.2022 20:15:00,1007,0.282,-4.68,-4.52
04.11.2022 20:30:00,1007,0.264,-4.74,-3.56
04.11.2022 20:45:00,1007,0.300,-4.74,-4.29
04.11.2022 21:00:00,1007,0.300,-4.74,-4.12
04.11.2022 21:15:00,1007,0.254,-4.75,-4.48
04.11.2022 21:30:00,1008,0.248,-4.76,-4.87
04.11.2022 21:45:00,1008,0.248,-4.85,-4.71
04.11.2022 22:00:00,1008,0.217,-4.85,-4.72
04.11.2022 22:15:00,1008,0.226,-4.89,-4.34
04.11.2022 22:30:00,1008,0.238,-4.87,-4.40
04.11.2022 22:45:00,1009,0.246,-4.85,-4.68
04.11.2022 23:00:00,1009,0.250,-4.84,-4.18
04.11.2022 23:15:00,1009,0.256,-4.82,-2.57
04.11.2022 23:30:00,1009,0.261,-4.78,-2.25
04.11.2022 23:45:00,1009,0.308,-4.72,-1.62
05.11.2022 00:00:00,1009,0.309,-4.71,-3.13
05.11.2022 00:15:00,1009,0.282,-4.80,-2.72
05.11.2022 00:30:00,1009,0.225,-4.84,-2.64
05.11.2022 00:45:00,1009,0.199,-4.96,-2.33
05.11.2022 01:00:00,1009,0.178,-4.97,-2.53
05.11.2022 01:15:00,1009,0.180,-5.06,-4.05
05.11.2022 01:30:00,1009,0.111,-5.09,-4.12
05.11.2022 01:45:00,1009,0.144,-5.11,-4.25
05.11.2022 02:00:00,1010,0.135,-5.11,-3.97
05.11.2022 02:15:00,1010,0.128,-5.08,-4.26
05.11.2022 02:30:00,1009,0.127,-5.07,-4.95
05.11.2022 02:45:00,1010,0.128,-5.12,-4.61
05.11.2022 03:00:00,1010,0.0955,-5.14,-4.57
05.11.2022 03:15:00,1010,0.126,-5.14,-4.43
05.11.2022 03:30:00,1010,0.124,-5.17,-4.92
05.11.2022 03:45:00,1010,0.108,-5.24,-4.69
05.11.2022 04:00:00,1010,0.109,-5.22,-4.42
05.11.2022 04:15:00,1010,0.0953,-5.19,-4.48
05.11.2022 04:30:00,1010,0.0663,-5.22,-4.39
05.11.2022 04:45:00,1010,0.0565,-5.23,-4.23
05.11.2022 05:00:00,1010,0.0802,-5.23,-4.14
05.11.2022 05:15:00,1010,0.128,-5.21,-4.22
05.11.2022 05:30:00,1010,0.0961,-5.19,-4.23
05.11.2022 05:45:00,1010,0.116,-5.14,-4.37
05.11.2022 06:00:00,1010,0.0716,-5.19,-4.53
05.11.2022 06:15:00,1010,0.112,-5.23,-4.33
05.11.2022 06:30:00,1010,0.0977,-5.24,-4.01
05.11.2022 06:45:00,1010,0.113,-5.25,-4.10
05.11.2022 07:00:00,1010,0.190,-5.15,-1.39
05.11.2022 07:15:00,1010,0.976,-4.87,-0.865
05.11.2022 07:30:00,1010,4.16,-3.77,1.52
05.11.2022 07:45:00,1011,18.0,6.43,10.1
05.11.2022 08:00:00,1011,38.1,17.5,28.5
05.11.2022 08:15:00,1011,68.3,27.5,61.8
05.11.2022 08:30:00,1011,87.3,38.0,82.1
05.11.2022 08:45:00,1011,114,49.3,109
05.11.2022 09:00:00,1011,143,68.7,140
05.11.2022 09:15:00,1011,169,86.6,171
05.11.2022 09:30:00,1011,199,114,203
05.11.2022 09:45:00,1011,236,143,237
05.11.2022 10:00:00,1011,279,171,277
05.11.2022 10:15:00,1011,300,194,298
05.11.2022 10:30:00,1011,270,184,276
05.11.2022 10:45:00,1011,199,118,204
05.11.2022 11:00:00,1011,347,228,349
05.11.2022 11:15:00,1011,346,245,352
05.11.2022 11:30:00,1011,345,253,352
05.11.2022 11:45:00,1011,274,187,280
05.11.2022 12:00:00,1011,373,250,367
05.11.2022 12:15:00,1011,360,261,369
05.11.2022 12:30:00,1011,355,262,366
05.11.2022 12:45:00,1011,253,166,259
05.11.2022 13:00:00,1011,255,131,246
05.11.2022 13:15:00,1011,306,173,304
05.11.2022 13:30:00,1011,244,111,233
05.11.2022 13:45:00,1011,180,71.1,171
05.11.2022 14:00:00,1011,114,37.9,108
05.11.2022 14:15:00,1011,49.6,12.1,48.0
05.11.2022 14:30:00,1011,57.2,14.5,55.1
05.11.2022 14:45:00,1011,52.7,13.3,48.5
05.11.2022 15:00:00,1011,36.6,7.52,33.6
05.11.2022 15:15:00,1011,35.0,6.85,33.3
05.11.2022 15:30:00,1011,49.1,12.3,47.5
05.11.2022 15:45:00,1011,41.2,9.75,40.5
05.11.2022 16:00:00,1011,25.6,4.06,25.4
05.11.2022 16:15:00,1011,11.2,-0.812,10.9
05.11.2022 16:30:00,1011,3.35,-3.35,2.36
05.11.2022 16:45:00,1011,1.60,-3.89,-0.213
05.11.2022 17:00:00,1011,0.745,-4.10,-0.965
05.11.2022 17:15:00,1011,0.519,-4.17,-1.28
05.11.2022 17:30:00,1011,0.468,-4.17,-2.74
05.11.2022 17:45:00,1011,0.459,-4.32,-2.80
05.11.2022 18:00:00,1011,0.489,-4.32,-1.99
05.11.2022 18:15:00,1011,0.456,-4.35,-1.99
05.11.2022 18:30:00,1011,0.422,-4.39,-2.39
05.11.2022 18:45:00,1011,0.382,-4.44,-2.00
05.11.2022 19:00:00,1011,0.392,-4.45,-2.12
05.11.2022 19:15:00,1011,0.398,-4.44,-2.08
05.11.2022 19:30:00,1011,0.376,-4.47,-1.85
05.11.2022 19:45:00,1011,0.389,-4.44,-1.50
05.11.2022 20:00:00,1011,0.385,-4.43,-1.45
05.11.2022 20:15:00,1011,0.382,-4.40,-1.02
05.11.2022 20:30:00,1010,0.400,-4.42,-1.36
05.11.2022 20:45:00,1010,0.410,-4.40,-1.29
05.11.2022 21:00:00,1010,0.410,-4.38,-0.966
05.11.2022 21:15:00,1010,0.407,-4.34,-1.04
05.11.2022 21:30:00,1010,0.434,-4.36,-1.69
05.11.2022 21:45:00,1010,0.389,-4.44,-2.69
05.11.2022 22:00:00,1010,0.413,-4.40,-1.91
05.11.2022 22:15:00,1010,0.412,-4.35,-1.19
05.11.2022 22:30:00,1010,0.414,-4.34,-1.64
05.11.2022 22:45:00,1010,0.410,-4.34,-1.08
05.11.2022 23:00:00,1010,0.444,-4.36,-1.59
05.11.2022 23:15:00,1009,0.399,-4.45,-2.12
05.11.2022 23:30:00,1009,0.398,-4.43,-2.17
05.11.2022 23:45:00,1009,0.430,-4.31,-1.43
06.11.2022 00:00:00,1009,0.433,-4.30,-1.70
06.11.2022 00:15:00,1009,0.406,-4.39,-2.36
06.11.2022 00:30:00,1009,0.391,-4.41,-3.01
06.11.2022 00:45:00,1009,0.421,-4.37,-2.57
06.11.2022 01:00:00,1008,0.437,-4.33,-1.69
06.11.2022 01:15:00,1008,0.432,-4.31,-1.31
06.11.2022 01:30:00,1008,0.433,-4.36,-1.51
06.11.2022 01:45:00,1008,0.411,-4.32,-1.33
06.11.2022 02:00:00,1008,0.396,-4.41,-1.21
06.11.2022 02:15:00,1008,0.345,-4.52,-0.434
06.11.2022 02:30:00,1008,0.378,-4.56,-0.529
06.11.2022 02:45:00,1008,0.349,-4.53,-0.476
06.11.2022 03:00:00,1008,0.339,-4.55,-0.472
06.11.2022 03:15:00,1008,0.320,-4.55,-0.602
06.11.2022 03:30:00,1007,0.346,-4.58,-0.283
06.11.2022 03:45:00,1007,0.328,-4.55,-0.256
06.11.2022 04:00:00,1007,0.357,-4.56,-0.421
06.11.2022 04:15:00,1007,0.323,-4.59,-0.357
06.11.2022 04:30:00,1007,0.337,-4.60,-0.370
06.11.2022 04:45:00,1007,0.347,-4.60,-0.355
06.11.2022 05:00:00,1007,0.324,-4.59,-0.447
06.11.2022 05:15:00,1007,0.329,-4.57,-0.300
06.11.2022 05:30:00,1007,0.361,-4.58,-0.294
06.11.2022 05:45:00,1007,0.330,-4.55,-0.287
06.11.2022 06:00:00,1007,0.356,-4.56,-0.469
06.11.2022 06:15:00,1007,0.326,-4.53,-0.540
06.11.2022 06:30:00,1007,0.361,-4.51,-0.507
06.11.2022 06:45:00,1007,0.310,-4.52,-0.331
06.11.2022 07:00:00,1007,0.385,-4.50,-0.312
06.11.2022 07:15:00,1007,0.716,-4.42,-0.0439
06.11.2022 07:30:00,1007,1.73,-4.18,1.25
06.11.2022 07:45:00,1007,5.31,-3.07,5.52
06.11.2022 08:00:00,1007,9.84,-1.53,10.6
06.11.2022 08:15:00,1007,16.1,0.448,17.8
06.11.2022 08:30:00,1007,45.7,11.7,44.5
06.11.2022 08:45:00,1007,44.8,10.3,45.4
06.11.2022 09:00:00,1007,58.6,15.2,58.2
06.11.2022 09:15:00,1007,70.1,19.8,68.7
06.11.2022 09:30:00,1007,66.5,18.4,68.0
06.11.2022 09:45:00,1007,96.2,28.8,92.2
06.11.2022 10:00:00,1007,77.2,20.6,72.2
06.11.2022 10:15:00,1006,83.6,22.3,80.4
06.11.2022 10:30:00,1006,111,31.5,101
06.11.2022 10:45:00,1006,117,33.7,110
06.11.2022 11:00:00,1006,82.1,22.8,84.9
06.11.2022 11:15:00,1006,144,43.4,130
06.11.2022 11:30:00,1006,129,38.1,114
06.11.2022 11:45:00,1006,140,42.5,123
06.11.2022 12:00:00,1006,165,51.5,144
06.11.2022 12:15:00,1005,176,52.9,156
06.11.2022 12:30:00,1005,144,45.5,126
06.11.2022 12:45:00,1005,111,33.8,97.2
06.11.2022 13:00:00,1004,109,31.6,102
06.11.2022 13:15:00,1004,117,35.1,112
06.11.2022 13:30:00,1004,146,45.0,134
06.11.2022 13:45:00,1004,134,40.7,123
06.11.2022 14:00:00,1003,192,63.2,173
06.11.2022 14:15:00,1003,132,41.3,125
06.11.2022 14:30:00,1003,51.0,13.3,53.7
06.11.2022 14:45:00,1003,28.5,5.33,31.5
06.11.2022 15:00:00,1003,26.0,4.56,27.5
06.11.2022 15:15:00,1003,16.1,1.19,16.5
06.11.2022 15:30:00,1003,14.2,0.512,14.2
06.11.2022 15:45:00,1003,11.5,-0.337,11.4
06.11.2022 16:00:00,1003,12.6,0.0125,11.7
06.11.2022 16:15:00,1003,9.35,-1.01,8.60
06.11.2022 16:30:00,1002,3.26,-3.03,1.93
06.11.2022 16:45:00,1002,1.41,-3.57,-0.114
06.11.2022 17:00:00,1002,0.878,-3.73,-1.24
06.11.2022 17:15:00,1002,0.648,-3.83,-1.09
06.11.2022 17:30:00,1002,0.610,-3.84,-1.21
06.11.2022 17:45:00,1002,0.593,-3.87,-2.76
06.11.2022 18:00:00,1002,0.467,-4.15,-3.75
06.11.2022 18:15:00,1002,0.412,-4.44,-1.44
06.11.2022 18:30:00,1002,0.347,-4.57,-0.220
06.11.2022 18:45:00,1001,0.250,-4.68,-0.464
06.11.2022 19:00:00,1001,0.253,-4.77,-0.262
06.11.2022 19:15:00,1001,0.253,-4.79,-0.124
06.11.2022 19:30:00,1001,0.241,-4.79,-0.183
06.11.2022 19:45:00,1001,0.233,-4.82,-0.548
06.11.2022 20:00:00,1000,0.247,-4.81,-0.425
06.11.2022 20:15:00,1000,0.252,-4.81,-0.246
06.11.2022 20:30:00,1000,0.273,-4.78,0.0690
06.11.2022 20:45:00,1000,0.277,-4.77,0.286
06.11.2022 21:00:00,1000,0.255,-4.75,-0.273
06.11.2022 21:15:00,1000,0.305,-4.68,-0.352
06.11.2022 21:30:00,1000,0.263,-4.73,-0.602
06.11.2022 21:45:00,1000,0.257,-4.80,-0.442
06.11.2022 22:00:00,1000,0.233,-4.80,-0.347
06.11.2022 22:15:00,1000,0.269,-4.79,-0.263
06.11.2022 22:30:00,1000,0.293,-4.69,-0.242
06.11.2022 22:45:00,1000,0.309,-4.59,-0.0252
06.11.2022 23:00:00,1000,0.362,-4.52,-0.107
06.11.2022 23:15:00,1000,0.369,-4.46,-0.225
06.11.2022 23:30:00,1000,0.396,-4.43,-0.336
06.11.2022 23:45:00,1000,0.404,-4.36,-0.339
07.11.2022 00:00:00,1000,0.430,-4.36,-0.413
07.11.2022 00:15:00,1000,0.452,-4.30,-0.523
07.11.2022 00:30:00,1000,0.448,-4.29,-0.532
07.11.2022 00:45:00,1000,0.474,-4.24,-0.532
07.11.2022 01:00:00,1000,0.477,-4.20,-0.538
07.11.2022 01:15:00,1000,0.445,-4.13,-0.702
07.11.2022 01:30:00,1000,0.504,-4.15,-0.594
07.11.2022 01:45:00,1000,0.506,-4.11,-0.555
07.11.2022 02:00:00,1001,0.523,-4.07,-0.732
07.11.2022 02:15:00,1001,0.524,-4.03,-0.730
07.11.2022 02:30:00,1001,0.545,-4.06,-2.22
07.11.2022 02:45:00,1001,0.523,-4.07,-1.28
07.11.2022 03:00:00,1001,0.523,-4.08,-1.65
07.11.2022 03:15:00,1001,0.559,-4.04,-1.71
07.11.2022 03:30:00,1001,0.552,-4.05,-2.56
07.11.2022 03:45:00,1001,0.546,-4.03,-2.00
07.11.2022 04:00:00,1001,0.555,-4.02,-1.90
07.11.2022 04:15:00,1001,0.545,-4.03,-2.29
07.11.2022 04:30:00,1001,0.540,-4.06,-2.90
07.11.2022 04:45:00,1001,0.518,-4.03,-1.94
07.11.2022 05:00:00,1002,0.563,-3.97,-1.55
07.11.2022 05:15:00,1002,0.475,-4.15,-1.21
07.11.2022 05:30:00,1002,0.483,-4.23,-1.15
07.11.2022 05:45:00,1002,0.493,-4.22,-1.29
07.11.2022 06:00:00,1002,0.461,-4.20,-1.90
07.11.2022 06:15:00,1002,0.469,-4.16,-0.440
07.11.2022 06:30:00,1002,0.515,-4.16,-1.27
07.11.2022 06:45:00,1002,0.460,-4.20,-1.31
07.11.2022 07:00:00,1002,0.497,-4.22,-1.56
07.11.2022 07:15:00,1002,0.851,-4.11,0.0209
07.11.2022 07:30:00,1002,1.95,-3.81,1.58
07.11.2022 07:45:00,1003,6.80,-2.21,6.11
07.11.2022 08:00:00,1003,14.8,0.406,14.2
07.11.2022 08:15:00,1003,18.1,2.23,19.5
07.11.2022 08:30:00,1003,25.9,4.61,26.3
07.11.2022 08:45:00,1003,32.0,5.90,30.7
07.11.2022 09:00:00,1003,55.7,14.2,52.5
07.11.2022 09:15:00,1003,40.1,8.75,40.7
07.11.2022 09:30:00,1003,41.2,9.03,41.4
07.11.2022 09:45:00,1003,53.4,13.0,51.2
07.11.2022 10:00:00,1003,45.1,10.7,44.0
07.11.2022 10:15:00,1003,25.7,4.30,26.1
07.11.2022 10:30:00,1004,46.1,10.9,44.6
07.11.2022 10:45:00,1004,54.8,13.7,54.3
07.11.2022 11:00:00,1004,61.2,15.5,59.9
07.11.2022 11:15:00,1004,142,43.5,130
07.11.2022 11:30:00,1004,118,36.1,114
07.11.2022 11:45:00,1004,71.3,20.7,78.1
07.11.2022 12:00:00,1004,196,82.9,193
07.11.2022 12:15:00,1004,154,61.8,156
07.11.2022 12:30:00,1004,142,57.4,148
07.11.2022 12:45:00,1004,83.3,24.8,85.4
07.11.2022 13:00:00,1004,67.8,18.8,68.0
07.11.2022 13:15:00,1004,102,29.9,98.3
07.11.2022 13:30:00,1004,196,70.1,182
07.11.2022 13:45:00,1004,202,88.0,198
07.11.2022 14:00:00,1004,211,92.6,205
07.11.2022 14:15:00,1004,202,107,211
07.11.2022 14:30:00,1004,91.8,35.8,97.1
07.11.2022 14:45:00,1004,61.8,18.5,65.1
07.11.2022 15:00:00,1004,25.6,4.84,26.5
07.11.2022 15:15:00,1004,33.7,7.58,32.1
07.11.2022 15:30:00,1004,32.3,6.97,34.7
07.11.2022 15:45:00,1005,10.4,-0.531,10.8
07.11.2022 16:00:00,1005,8.94,-1.05,10.0
07.11.2022 16:15:00,1005,3.20,-2.95,1.87
07.11.2022 16:30:00,1005,2.20,-3.32,1.10
07.11.2022 16:45:00,1005,1.13,-3.63,0.289
07.11.2022 17:00:00,1005,0.822,-3.68,-0.117
07.11.2022 17:15:00,1005,0.667,-3.67,-0.778
07.11.2022 17:30:00,1005,0.641,-3.78,-0.710
07.11.2022 17:45:00,1005,0.652,-3.81,-0.843
07.11.2022 18:00:00,1005,0.632,-3.81,-0.743
07.11.2022 18:15:00,1005,0.634,-3.81,-0.778
07.11.2022 18:30:00,1005,0.605,-3.84,-0.759
07.11.2022 18:45:00,1005,0.640,-3.85,-0.788
07.11.2022 19:00:00,1005,0.637,-3.84,-1.01
07.11.2022 19:15:00,1005,0.642,-3.86,-0.688
07.11.2022 19:30:00,1005,0.613,-3.85,-0.594
07.11.2022 19:45:00,1005,0.619,-3.84,-0.606
07.11.2022 20:00:00,1005,0.597,-3.82,-0.642
07.11.2022 20:15:00,1005,0.648,-3.84,-0.701
07.11.2022 20:30:00,1005,0.629,-3.81,-0.427
07.11.2022 20:45:00,1005,0.627,-3.78,-0.303
07.11.2022 21:00:00,1005,0.655,-3.78,-0.0707
07.11.2022 21:15:00,1005,0.648,-3.74,0.192
07.11.2022 21:30:00,1005,0.651,-3.73,0.0423
07.11.2022 21:45:00,1005,0.690,-3.68,0.0839
07.11.2022 22:00:00,1005,0.681,-3.64,0.312
07.11.2022 22:15:00,1005,0.691,-3.59,0.220
07.11.2022 22:30:00,1005,0.737,-3.57,-0.442
07.11.2022 22:45:00,1005,0.732,-3.54,-0.597
